raw_name;cleaned_name
universityofakrondepartmentoffinancecollegeofbusinessadministration;universityofakrondepartmentoffinancecollegeofbusinessadministration
queenslanduniversityoftechnology;queenslanduniversityoftechnology
universityofmissouri;universityofmissouri
universityofchicagodepartmentofeconomics;universityofchicagodepartmentofeconomics
universityoffreiburg;universityoffreiburg
hecmontrealinstituteofappliedeconomics;hecmontrealinstituteofappliedeconomics
governmentoftheunitedstatesofamericaofficeoffederalhousingenterpriseoversight;governmentoftheunitedstatesofamericaofficeoffederalhousingenterpriseoversight
collegeofmicronesiafsm;collegeofmicronesiafsm
universityofnortherniowa;universityofnortherniowa
universityoftoulousecapitole;universityoftoulousecapitole
stanforduniversity, departmentofeconomics;stanforduniversitydepartmentofeconomics
yaleschoolofmanagement;yaleschoolofmanagement
westfaelischehochschule;westfaelischehochschule
brandeisuniversity;brandeisuniversity
yaleuniversitylawschool;yaleuniversitylawschool
admasuniversitysomaliland;admasuniversitysomaliland
gonzagauniversity;gonzagauniversity
weizmanninstituteofscience;weizmanninstituteofscience
universityofsoutherncaliforniasolpriceschoolofpublicpolicystudents;universityofsoutherncaliforniasolpriceschoolofpublicpolicystudents
ivycollegeofbusinessiowastateuniversity;ivycollegeofbusinessiowastateuniversity
finance Singapore Management University;financesingaporemanagementuniversity
universitatautonomadebarcelona;universitatautonomadebarcelona
universityofmemphis;universityofmemphis
finance University of Sydney;financeuniversityofsydney
texasamuniversitydepartmentofeconomics;texasamuniversitydepartmentofeconomics
universityofwindsorodetteschoolofbusiness;universityofwindsorodetteschoolofbusiness
theuniversityofnottingham;theuniversityofnottingham
Southwestern University of finance Economics (SWUFE);southwesternuniversityoffinanceeconomicsswufe
universidaddelcema;universidaddelcema
uscgouldschooloflaw;uscgouldschooloflaw
saintlawrenceuniversity;saintlawrenceuniversity
universityofbergendepartmentofeconomics;universityofbergendepartmentofeconomics
finance queenslanduniversityoftechnology;financequeenslanduniversityoftechnology
brownuniversity;brownuniversity
universityofcaennormandy;universityofcaennormandy
swissnationalbank;swissnationalbank
harvarduniversityharvardlawschool;harvarduniversityharvardlawschool
instituteforstructuralresearchibs;instituteforstructuralresearchibs
newyorkuniversitynyucourantinstituteofmathematicalsciences;newyorkuniversitynyucourantinstituteofmathematicalsciences
universityofquebecatmontrealuqam;universityofquebecatmontrealuqam
universitycollegelondon;universitycollegelondon
universityofmarylandglobalcampus;universityofmarylandglobalcampus
moodysanalytics;moodysanalytics
facultyofengineeringuniversityofindonesia;facultyofengineeringuniversityofindonesia
ohiostateuniversityosujohnglenncollegeofpublicaffairs;ohiostateuniversityosujohnglenncollegeofpublicaffairs
tuckschoolofbusiness;tuckschoolofbusiness
virginiacommonwealthuniversityschoolofbusinessdepartmentofeconomics;virginiacommonwealthuniversityschoolofbusinessdepartmentofeconomics
centerforhealthservicesresearchlarnercollegeofmedicineuniversityofvermont;centerforhealthservicesresearchlarnercollegeofmedicineuniversityofvermont
jamesmadisonuniversitydepartmentofeconomics;jamesmadisonuniversitydepartmentofeconomics
americanuniversityschoolofpublicaffairs;americanuniversityschoolofpublicaffairs
easttexasbaptistuniversity;easttexasbaptistuniversity
indianauniversitybloomingtondepartmentofeconomics;indianauniversitybloomingtondepartmentofeconomics
drexeluniversity;drexeluniversity
universityofcalifornialosangelesuclamarketingarea;universityofcalifornialosangelesuclamarketingarea
finance University of Talca;financeuniversityoftalca
unccharlotte;unccharlotte
jagiellonianuniversityinkrakow;jagiellonianuniversityinkrakow
universityofcambridgedepartmentoflandeconomy;universityofcambridgedepartmentoflandeconomy
georgetownuniversitymcdonoughschoolofbusiness;georgetownuniversitymcdonoughschoolofbusiness
poznanuniversityofeconomics;poznanuniversityofeconomics
hilliardshadowenllp;hilliardshadowenllp
newyorkuniversityabudhabi;newyorkuniversityabudhabi
universityofdubai;universityofdubai
universityofdubaidubaibusinessschool;universityofdubaidubaibusinessschool
alphabeta;alphabeta
Finance;finance
ballardspahrllp;ballardspahrllp
universityoforegondepartmentofeconomics;universityoforegondepartmentofeconomics
southernoregonuniversity;southernoregonuniversity
universityofrhodeisland;universityofrhodeisland
lingnanuniversitydepartmentofeconomics;lingnanuniversitydepartmentofeconomics
ohiouniversity;ohiouniversity
stateuniversityofnewyorkatbuffalodepartmentofeconomics;stateuniversityofnewyorkatbuffalodepartmentofeconomics
harvarduniversity;harvarduniversity
westvirginiauniversitycollegeofbusinesseconomics;westvirginiauniversitycollegeofbusinesseconomics
huntsmanschoolofbusiness;huntsmanschoolofbusiness
xavieruniversity;xavieruniversity
theeducationuniversityofhongkong;theeducationuniversityofhongkong
indianauniversitymaurerschooloflaw;indianauniversitymaurerschooloflaw
stjeromersquosuniversity;stjeromersquosuniversity
internationalislamicuniversityofmalaysiaiium;internationalislamicuniversityofmalaysiaiium
universidaddealicantefundamentosdelanlisiseconmicofae;universidaddealicantefundamentosdelanlisiseconmicofae
universityofmacedoniaaccounting;universityofmacedoniaaccounting
freeuniversityberlindepartmentaccounting;freeuniversityberlindepartmentaccounting
universityofstirlingdepartmentofaccounting;universityofstirlingdepartmentofaccounting
lancasteruniversitydepartmentofaccounting;lancasteruniversitydepartmentofaccounting
massachusettsinstituteoftechnologymit - Economics, finance, Accounting (EFA), affiliationnotprovidedtossrn;massachusettsinstituteoftechnologymiteconomicsfinanceaccountingefaaffiliationnotprovidedtossrn
frankfurtschooloffinancemanagement;frankfurtschooloffinancemanagement
uclaandersonschoolofmanagement;uclaandersonschoolofmanagement
Tulane University - A.B. Freeman School of Business;tulaneuniversityabfreemanschoolofbusiness
Simon Fraser University (SFU) - departmentofeconomics;simonfraseruniversitysfudepartmentofeconomics
University of California;universityofcalifornia
washingtonuniversityinstlouisjohnmolinbusinessschool;washingtonuniversityinstlouisjohnmolinbusinessschool
Daffodil International University;daffodilinternationaluniversity
Zayed University;zayeduniversity
University of the State of Bahia - UNEB;universityofthestateofbahiauneb
Barradale Asset Management;barradaleassetmanagement
universityofgeorgia - J. M. Tull School of Accounting;universityofgeorgiajmtullschoolofaccounting
Universidad Autónoma de Madrid;universidadautnomademadrid
universityofprishtina - Faculty of Economics;universityofprishtinafacultyofeconomics
Vrije Universiteit Amsterdam;vrijeuniversiteitamsterdam
Chinese University of Hong Kong;chineseuniversityofhongkong
universityofillinoisaturbanachampaign - Department of Physics;universityofillinoisaturbanachampaigndepartmentofphysics
Humphrey School of Public Affairs;humphreyschoolofpublicaffairs
universityofnebraskaatlincolncollegeoflaw;universityofnebraskaatlincolncollegeoflaw
BNP Paribas;bnpparibas
universityoftoronto - departmentofeconomics;universityoftorontodepartmentofeconomics
Los Angeles (UCLA) - Anderson School of Management;losangelesuclaandersonschoolofmanagement
Georgia State University - J. Mack Robinson College of Business;georgiastateuniversityjmackrobinsoncollegeofbusiness
universityoftexasataustin - Department of Accounting;universityoftexasataustindepartmentofaccounting
YWCA;ywca
Rice University;riceuniversity
University of Texas at Dallas;universityoftexasatdallas
Clemson University;clemsonuniversity
Terry College of Business;terrycollegeofbusiness
Universidad Autonoma de Madrid;universidadautonomademadrid
Shenzhen;shenzhen
universityofcaliforniaberkeley - finance Group;universityofcaliforniaberkeleyfinancegroup
universityofbonn - departmentofeconomics;universityofbonndepartmentofeconomics
universityofmissouri School of Law;universityofmissourischooloflaw
University of Claude Bernard Lyon 1 - Institute of finance Insurance Science (ISFA);universityofclaudebernardlyon1instituteoffinanceinsurancescienceisfa
Freeman School of Business, Tulane University;freemanschoolofbusinesstulaneuniversity
universityoflondon, Royal Holloway College - departmentofeconomics;universityoflondonroyalhollowaycollegedepartmentofeconomics
Graduate School of Business, stanforduniversity;graduateschoolofbusinessstanforduniversity
The universityoftexasataustin, universityoftexasataustinmccombsschoolofbusiness;theuniversityoftexasataustinuniversityoftexasataustinmccombsschoolofbusiness
Curtin University, Malaysia Campus.;curtinuniversitymalaysiacampus
universityofsharjah, universityofsharjah - College of Business Administration;universityofsharjahuniversityofsharjahcollegeofbusinessadministration
universityofhouston, Clear Lake;universityofhoustonclearlake
University of São Paulo (USP), University of Pernambuco (UPE);universityofsopaulouspuniversityofpernambucoupe
UC Davis, Graduate School of Management;ucdavisgraduateschoolofmanagement
Western University, Canada;westernuniversitycanada
Yalova University - Business Administration Department in English, Students;yalovauniversitybusinessadministrationdepartmentinenglishstudents
Universitat de Barcelona, AQR-IREA Research Group;universitatdebarcelonaaqrirearesearchgroup
University of Kadri Zeka, Faculty of Economics;universityofkadrizekafacultyofeconomics
VU University Amsterdam, Tinbergen Institute;vuuniversityamsterdamtinbergeninstitute
Academic Dean, harvarduniversityharvardkennedyschoolhks;academicdeanharvarduniversityharvardkennedyschoolhks
columbiauniversitycolumbiabusinessschool, Economics;columbiauniversitycolumbiabusinessschooleconomics
AVITAS, Inc.;avitasinc
University of Michigan, Ann Arbor;universityofmichiganannarbor
State University of New York (SUNY), Buffalo - College of Arts & Sciences - departmentofeconomics;stateuniversityofnewyorksunybuffalocollegeofartssciencesdepartmentofeconomics
University of California, Davis - School of Law;universityofcaliforniadavisschooloflaw
University Paris 1 Panthéon - Sorbonne, PRISM Sorbonne & Labex ReFi;universityparis1panthonsorbonneprismsorbonnelabexrefi
universityofcalifornia;universityofcalifornia
zayeduniversity;zayeduniversity
chineseuniversityofhongkong;chineseuniversityofhongkong
losangelesuclaandersonschoolofmanagement;losangelesuclaandersonschoolofmanagement
georgiastateuniversityjmackrobinsoncollegeofbusiness;georgiastateuniversityjmackrobinsoncollegeofbusiness
riceuniversity;riceuniversity
terrycollegeofbusiness;terrycollegeofbusiness
shenzhen;shenzhen
University of Minnesota - Minneapolis;universityofminnesotaminneapolis
universitiutaramalaysia - School of Economics;universitiutaramalaysiaschoolofeconomics
University of Rochester - Simon Business School;universityofrochestersimonbusinessschool
Central South University;centralsouthuniversity
Texas Christian University;texaschristianuniversity
University of Minnesota - Twin Cities;universityofminnesotatwincities
National University of Malaysia (UKM);nationaluniversityofmalaysiaukm
universityofcema;universityofcema
emoryuniversity - departmentofeconomics;emoryuniversitydepartmentofeconomics
universityofamsterdam - Amsterdam School of Economics (ASE);universityofamsterdamamsterdamschoolofeconomicsase
Sopot University of Applied Sciences;sopotuniversityofappliedsciences
finance Banking;financebanking
University of Delaware;universityofdelaware
San Diego (UCSD);sandiegoucsd
Georgia State University - Risk Management & Insurance Department;georgiastateuniversityriskmanagementinsurancedepartment
University of Gdansk;universityofgdansk
Veer Surendra Sai University of Technology;veersurendrasaiuniversityoftechnology
Hunan University;hunanuniversity
universityofhawaii at Manoa - School of Accountancy;universityofhawaiiatmanoaschoolofaccountancy
University of Southern California;universityofsoutherncalifornia
Professor in the finance Department;professorinthefinancedepartment
Universidad Austral;universidadaustral
American Enterprise Institute;americanenterpriseinstitute
universityofcalifornia, Santa Barbara - College of Letters & Science - departmentofeconomics;universityofcaliforniasantabarbaracollegeofletterssciencedepartmentofeconomics
Indian Institute of Technology, Bhubaneswar;indianinstituteoftechnologybhubaneswar
HKU Business School, theuniversityofhongkong;hkubusinessschooltheuniversityofhongkong
Durham University Business School, finance Economics;durhamuniversitybusinessschoolfinanceeconomics
California State University, Los Angeles - Department of Accounting;californiastateuniversitylosangelesdepartmentofaccounting
Wealthfront, Inc.;wealthfrontinc
Ohio State University (OSU), John Glenn School of Public Affairs;ohiostateuniversityosujohnglennschoolofpublicaffairs
IIEP, Universidad de Buenos Aires-CONICET;iiepuniversidaddebuenosairesconicet
National Institute of Agricultural Technology (INTA) - Estación Experimental Agropecuaria (EEA), Rafaela;nationalinstituteofagriculturaltechnologyintaestacinexperimentalagropecuariaeearafaela
Pentecost University College, Accra;pentecostuniversitycollegeaccra
ApplEcon, LLC;appleconllc
Mendoza College of Business, universityofnotredame;mendozacollegeofbusinessuniversityofnotredame
University of Gdansk, Faculty of Management;universityofgdanskfacultyofmanagement
universityofminnesotaminneapolis;universityofminnesotaminneapolis
universityofrochestersimonbusinessschool;universityofrochestersimonbusinessschool
centralsouthuniversity;centralsouthuniversity
nationaluniversityofmalaysiaukm;nationaluniversityofmalaysiaukm
sandiegoucsd;sandiegoucsd
georgiastateuniversityriskmanagementinsurancedepartment;georgiastateuniversityriskmanagementinsurancedepartment
hunanuniversity;hunanuniversity
americanenterpriseinstitute;americanenterpriseinstitute
