raw_name;cleaned_name
Russian Foreign Trade Academy;russianforeigntradeacademy
Poznań University of Economics and Business, Department of Controlling, Financial Analysis and Valuation;poznauniversityofeconomicsbusinessdepartmentofcontrollingfinancialanalysisvaluation
Brookings Institution;brookingsinstitution
Brunel University London - Department of Economics and Finance;bruneluniversitylondondepartmentofeconomicsfinance
Metallurgical and Materials Engineering, IIT Kharagpur;metallurgicalmaterialsengineeringiitkharagpur
RANEPA - Institute for Social Analysis and Prediction;ranepainstituteforsocialanalysisprediction
The University of Manchester and Citizen Consumer;theuniversityofmanchestercitizenconsumer
University of Regensburg - Department of Finance;universityofregensburgdepartmentoffinance
Independent and Rohm;independentrohm
McGill University - Faculty of Law and Rule of Law;mcgilluniversityfacultyoflawruleoflaw
Southern Methodist University (SMU) - O&rsquoNeil Center for Global Markets and Freedom;southernmethodistuniversitysmuorsquoneilcenterforglobalmarketsfreedom
Delhi Public School Marutikunj;delhipublicschoolmarutikunj
The University of Manchester - Institute for Development Policy and Management (IDPM);theuniversityofmanchesterinstitutefordevelopmentpolicymanagementidpm
Fulbright School of Public Policy and Management, Fulbright University Vietnam;fulbrightschoolofpublicpolicymanagementfulbrightuniversityvietnam
Transmission and Trade of Kosova;transmissiontradeofkosova
College of the Holy Cross and Opioid Prevention;collegeoftheholycrossopioidprevention
Aalto University, Department of Industrial Engineering and Management;aaltouniversitydepartmentofindustrialengineeringmanagement
Carnegie Endowment for International Peace;carnegieendowmentforinternationalpeace
TUSUR;tusur
CUPA-HR and College;cupahrcollege
École Polytechnique, Paris;colepolytechniqueparis
Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology (SZABIST) - Department of Management Sciences;shaheedzulfiqaralibhuttoinstituteofsciencetechnologyszabistdepartmentofmanagementsciences
Redeemer's University - Department of Business Administration and Marketing;redeemersuniversitydepartmentofbusinessadministrationmarketing
Massachusetts Institute of Technology (MIT) - Joint Program on the Science and Policy of Global Change;massachusettsinstituteoftechnologymitjointprogramonthesciencepolicyofglobalchange
National Institute of Statistics and Economic Studies (INSEE) - Center for Research in Economics and Statistics (CREST);nationalinstituteofstatisticseconomicstudiesinseecenterforresearchineconomicsstatisticscrest
IZA;iza
Professor in Microfinance and Financial Inclusion;professorinmicrofinancefinancialinclusion
Pepperdine University - Graziadio School of Business and Management;pepperdineuniversitygraziadioschoolofbusinessmanagement
CNRS;cnrs
Columbia University - Columbia Business School, Decision Risk and Operations;columbiauniversitycolumbiabusinessschooldecisionriskoperations
United Business Institutes and Financial Services;unitedbusinessinstitutesfinancialservices
Turkish Airlines (THY) - Infrastructure;turkishairlinesthyinfrastructure
Al-Qalam University Katsina;alqalamuniversitykatsina
Sardar Patel University, Center for Peace;sardarpateluniversitycenterforpeace
U.S. Department of Agriculture (USDA) – Economic Research Service (ERS);usdepartmentofagricultureusdaeconomicresearchserviceers
Harvard Law School and Kenya Legal;harvardlawschoolkenyalegal
Department of Community Engagment;departmentofcommunityengagment
Tulane University - Department of Global Health Systems and Development;tulaneuniversitydepartmentofglobalhealthsystemsdevelopment
University of Leicester, University of Technology Sydney (UTS) - Centre for Health Economics Research and Evaluation;universityofleicesteruniversityoftechnologysydneyutscentreforhealtheconomicsresearchevaluation
Bangabandhu Sheikh Mujibur Rahman Science and Technology University (BSMRSTU);bangabandhusheikhmujiburrahmansciencetechnologyuniversitybsmrstu
Center for Economic Behavior and Inequality, University of Copenhagen;centerforeconomicbehaviorinequalityuniversityofcopenhagen
NISM;nism
Bangko Sentral ng Pilipinas;bangkosentralngpilipinas
Ulsan National Institute of Science and Technology;ulsannationalinstituteofsciencetechnology
The Cooper Union of the Advancement of Science and Art;thecooperunionoftheadvancementofscienceart
Franklin Templeton;franklintempleton
Scuola Superiore Sant'Anna di Pisa - Laboratory of Economics and Management (LEM);scuolasuperioresantannadipisalaboratoryofeconomicsmanagementlem
Jawaharlal Nehru University - Centre for International Trade and Development;jawaharlalnehruuniversitycentreforinternationaltradedevelopment
Danang University of Economics - The University of Danang;dananguniversityofeconomicstheuniversityofdanang
Vasyl Stefanyk PreCarpathian National University - Department of Economic Cybernetics;vasylstefanykprecarpathiannationaluniversitydepartmentofeconomiccybernetics
affiliation not provided to SSRN and Ss. Cyril;affiliationnotprovidedtossrnsscyril
North Carolina A&T State University - Willie A. Deese College of Business and Economics;northcarolinaatstateuniversitywillieadeesecollegeofbusinesseconomics
Harvard University, Faculty of Arts and Sciences, Department of Government;harvarduniversityfacultyofartssciencesdepartmentofgovernment
ANCORS;ancors
Jaipuria Institute of Management;jaipuriainstituteofmanagement
Hebrew University of Jerusalem - Paul Baerwald School of Social Work and Hebrew University of Jerusalem - Political Science Department and The Federmann School of Public Policy;hebrewuniversityofjerusalempaulbaerwaldschoolofsocialworkhebrewuniversityofjerusalempoliticalsciencedepartmentthefedermannschoolofpublicpolicy
Russian Academy of National Economy and Public Administration under the President of the Russian Federation (RANEPA) - Institute of Management and Marketing;russianacademyofnationaleconomypublicadministrationunderthepresidentoftherussianfederationranepainstituteofmanagementmarketing
Russian Academy of National Economy and Public Administration under the President of the Russian Federation (RANEPA) - Institute of Social Analysis and Forecasting;russianacademyofnationaleconomypublicadministrationunderthepresidentoftherussianfederationranepainstituteofsocialanalysisforecasting
Old Dominion University;olddominionuniversity
Noam Ebner, Negotiation, Mediation, and Conflict Resolution;noamebnernegotiationmediationconflictresolution
Research Scholar & Assistant Professor, Department of Management Studies, Bharath Institute of Higher Education and Research, Chennai, India;researchscholarassistantprofessordepartmentofmanagementstudiesbharathinstituteofhighereducationresearchchennaiindia
B S Abdur Rahman Crescent Institute of Science and Technology;bsabdurrahmancrescentinstituteofsciencetechnology
Yarmouk University - Department of English Language and Literature;yarmoukuniversitydepartmentofenglishlanguageliterature
Ethiopian Customs Commission;ethiopiancustomscommission
Independent and Sardar Patel University, Center for Peace;independentsardarpateluniversitycenterforpeace
Data and Innovation Group;datainnovationgroup
Klaipeda University and European School of Law;klaipedauniversityeuropeanschooloflaw
University of Mainz - Center for German and International Law of Financial Services;universityofmainzcenterforgermaninternationallawoffinancialservices
Research Scholar, Dos in Commerce, Manasagangothri, University of Mysore, Mysuru - 570006 and Professor;researchscholardosincommercemanasagangothriuniversityofmysoremysuru570006professor
Ifo Institute for Economic Research - International Trade and Foreign Direct Investment;ifoinstituteforeconomicresearchinternationaltradeforeigndirectinvestment
North Carolina State University - Department of Agricultural and Resource Economics;northcarolinastateuniversitydepartmentofagriculturalresourceeconomics
Sri Shakthi Institute of Engineering and Technology - Department of of Computer Science and Engineering;srishakthiinstituteofengineeringtechnologydepartmentofofcomputerscienceengineering
University of Minnesota - Twin Cities - Department of Political Science;universityofminnesotatwincitiesdepartmentofpoliticalscience
Research Scholar, School of Management, Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology, Avadi, Chennai, India.;researchscholarschoolofmanagementveltechrangarajandrsagunthalardinstituteofsciencetechnologyavadichennaiindia
University of Piraeus;universityofpiraeus
Korea Research Institute of Ships and Ocean Engineering;korearesearchinstituteofshipsoceanengineering
Kharkiv State University of Food Technology and Trade;kharkivstateuniversityoffoodtechnologytrade
Odessa State Academy of Civil Engineering;odessastateacademyofcivilengineering
University of Natural Resources and Life Sciences, Vienna;universityofnaturalresourceslifesciencesvienna
Rochester Institute of Technology;rochesterinstituteoftechnology
University of Colorado, Aurora - Department of health Systems, Management and Policy;universityofcoloradoauroradepartmentofhealthsystemsmanagementpolicy
University of Valladolid - Department of Financial Economics and Accounting;universityofvalladoliddepartmentoffinancialeconomicsaccounting
Jawaharlal Nehru University, Centre For International Trade and Development;jawaharlalnehruuniversitycentreforinternationaltradedevelopment
College of Banking and Financial Studies;collegeofbankingfinancialstudies
Brown University - Watson Institute for International and Public Affairs;brownuniversitywatsoninstituteforinternationalpublicaffairs
Nanyang Technological University (NTU) - School of Physical and Mathematical Sciences;nanyangtechnologicaluniversityntuschoolofphysicalmathematicalsciences
Brock University;brockuniversity
Leeds University Business School (LUBS) - Division of Economics;leedsuniversitybusinessschoollubsdivisionofeconomics
University of Vienna Department of Business Decisions and Analytics;universityofviennadepartmentofbusinessdecisionsanalytics
Vanderbilt University - Operations Management;vanderbiltuniversityoperationsmanagement
King's College London;kingscollegelondon
Sapienza University of Rome, Department of Economics and Law;sapienzauniversityofromedepartmentofeconomicslaw
Department of MANAGEMENT, Faculty of School of Management studies , Sri Satya Sai University of Technology & Medical Sciences, Sehore,MP,India;departmentofmanagementfacultyofschoolofmanagementstudiessrisatyasaiuniversityoftechnologymedicalsciencessehorempindia
