raw_name;cleaned_name;ror_name;ror_link;country;ror_status
universityofsrijayewardenepura, Sri Lanka;universityofsrijayewardenepurasrilanka;University of Sri Jayewardenepura;https://ror.org/02rm76t37;Sri Lanka;matched
Fiji National University (FNU);fijinationaluniversityfnu;Fiji National University;https://ror.org/00qk2nf71;Fiji;matched
University of Huelva;universityofhuelva;Universidad de Huelva;https://ror.org/03a1kt624;Spain;matched
universityofcentralflorida;universityofcentralflorida;University of Central Florida;https://ror.org/036nfer12;United States;no_match
Harvard University - Harvard Kennedy School (HKS);harvarduniversityharvardkennedyschoolhks;Harvard University;https://ror.org/03vek6s52;United States;matched
University of Huddersfield;universityofhuddersfield;University of Huddersfield;https://ror.org/05t1h8f27;United Kingdom;matched
Office of the Superintendent of Financial Institutions (OSFI);officeofthesuperintendentoffinancialinstitutionsosfi;IFIM Institutions;https://ror.org/055fx5r60;India;matched
universityofsiegen;universityofsiegen;University of Siegen;https://ror.org/02azyry73;Germany;no_match
University of Massachusetts Amherst - Department of Finance;universityofmassachusettsamherstdepartmentoffinance;University of Massachusetts Amherst;https://ror.org/0072zz521;United States;matched
cole Polytechnique Fdrale de Lausanne (EPFL);colepolytechniquefdraledelausanneepfl;cole Polytechnique Fdrale de Lausanne;https://ror.org/02s376052;Switzerland;matched
trinityuniversitydepartmentofeconomics;trinityuniversitydepartmentofeconomics;Trinity University;https://ror.org/00t8gz605;United States;no_match
universityofpittsburgh;universityofpittsburgh;University of Pittsburgh;https://ror.org/01an3r305;United States;no_match
University of Louisiana at Lafayette;universityoflouisianaatlafayette;University of Louisiana at Lafayette;https://ror.org/01x8rc503;United States;matched
Microsoft;microsoft;;;;no_match
Wachtell, Lipton, Rosen & Katz;wachtellliptonrosenkatz;;;;no_match
Adam Mickiewicz University;adammickiewiczuniversity;IEC University;https://ror.org/03kzpe032;India;matched
Federal Reserve Banks - Federal Reserve Bank of New York;federalreservebanksfederalreservebankofnewyork;Federal Reserve Bank of New York;https://ror.org/05hwvzg47;United States;matched
University of Mannheim;universityofmannheim;University of Mannheim;https://ror.org/031bsb921;Germany;matched
International Islamic University Islamabad;internationalislamicuniversityislamabad;Jamia Millia Islamia;https://ror.org/00pnhhv55;India;matched
Uppsala University;uppsalauniversity;Uppsala University;https://ror.org/048a87296;Sweden;matched
University of Nevada Las Vegas;universityofnevadalasvegas;University of Nevada, Reno;https://ror.org/01keh0577;United States;matched
University of Wroc_aw;universityofwrocaw;University of Wroc_aw;https://ror.org/00yae6e25;Poland;matched
universityofsoutherncaliforniasolpriceschoolofpublicpolicy;universityofsoutherncaliforniasolpriceschoolofpublicpolicy;University of Southern California;https://ror.org/03taz7m60;United States;no_match
University of Greenwich;universityofgreenwich;University of Greenwich;https://ror.org/00bmj0a71;United Kingdom;matched
University of Warsaw - Faculty of Economic Sciences;universityofwarsawfacultyofeconomicsciences;University of Warsaw;https://ror.org/039bjqg32;Poland;matched
universityofutahdavidecclesschoolofbusiness;universityofutahdavidecclesschoolofbusiness;University of Utah;https://ror.org/03r0ha626;United States;no_match
University of Chicago;universityofchicago;University of Chicago;https://ror.org/024mw5h28;United States;matched
University of Greenwich - Business School;universityofgreenwichbusinessschool;University of Greenwich;https://ror.org/00bmj0a71;United Kingdom;matched
Luxembourg Institute of Socio-Economic Research (LISER);luxembourginstituteofsocioeconomicresearchliser;Luxembourg Institute of Socio-Economic Research;https://ror.org/040jf9322;Luxembourg;matched
universidaddelosandescolombiadepartmentofeconomics;universidaddelosandescolombiadepartmentofeconomics;Universidad de Los Andes;https://ror.org/04pqpvr75;Bolivia;no_match
Abubakar Tafawa Balewa University;abubakartafawabalewauniversity;Abubakar Tafawa Balewa University;https://ror.org/019vfke14;Nigeria;matched
University of Colorado - Boulder;universityofcoloradoboulder;Universitat de Vic - Universitat Central de Catalunya;https://ror.org/006zjws59;Spain;matched
University of Virginia - McIntire School of Commerce;universityofvirginiamcintireschoolofcommerce;University of Virginia;https://ror.org/0153tk833;United States;matched
University of California, Berkeley - School of Law;universityofcaliforniaberkeleyschooloflaw;University of California, Berkeley;https://ror.org/01an7q238;United States;matched
texastechuniversityfreemarketinstitute;texastechuniversityfreemarketinstitute;Texas Tech University;https://ror.org/0405mnx93;United States;no_match
newyorkuniversityschooloflaw;newyorkuniversityschooloflaw;New York University;https://ror.org/0190ak572;United States;no_match
Pontificia Universidad Catlica de Chile;pontificiauniversidadcatlicadechile;Pontificia Universidad Catlica de Chile;https://ror.org/04teye511;Chile;matched
University of Wisconsin - La Crosse;universityofwisconsinlacrosse;University of WisconsinÐLa Crosse;https://ror.org/00x8ccz20;United States;matched
Bocconi University - Department of Marketing;bocconiuniversitydepartmentofmarketing;Bocconi University;https://ror.org/05crjpb27;Italy;matched
Elon University;elonuniversity;Elon University;https://ror.org/01szgyb91;United States;matched
Middle Tennessee State University;middletennesseestateuniversity;Middle Tennessee State University;https://ror.org/02n1hzn07;United States;matched
DePaul University - Department of Finance;depauluniversitydepartmentoffinance;DePaul University;https://ror.org/04xtx5t16;United States;matched
University of Dar es Salaam;universityofdaressalaam;University of Dar es Salaam;https://ror.org/0479aed98;Tanzania;matched
Transparency International;transparencyinternational;Transparency International;https://ror.org/03h1s0z86;United Kingdom;matched
Stand Together;standtogether;Friends Together;https://ror.org/037te6005;United States;matched
University of Nottingham - School of Economics;universityofnottinghamschoolofeconomics;University of Nottingham;https://ror.org/01ee9ar58;United Kingdom;matched
Bennett Institute for Public Policy, University of Cambridge;bennettinstituteforpublicpolicyuniversityofcambridge;University of Cambridge;https://ror.org/013meh722;United Kingdom;matched
universityofhouston - Department of Finance;universityofhoustondepartmentoffinance;Department of Finance;https://ror.org/042wrtw77;Australia;matched
Indian Institute of Management Kozhikode;indianinstituteofmanagementkozhikode;Indian Institute of Management Kozhikode;https://ror.org/03m1xdc36;India;matched
U.S. Department of the Treasury;usdepartmentofthetreasury;Department of the Treasury;https://ror.org/02zbc1a16;Australia;matched
University of Chicago - Law School;universityofchicagolawschool;University of Chicago;https://ror.org/024mw5h28;United States;matched
University of Washington - Michael G. Foster School of Business;universityofwashingtonmichaelgfosterschoolofbusiness;University of Washington;https://ror.org/00cvxb145;United States;matched
Francisco Marroquin University;franciscomarroquinuniversity;Universidad Francisco Marroqun;https://ror.org/03hrwak15;Guatemala;matched
Federal Reserve Banks - Federal Reserve Bank of St. Louis;federalreservebanksfederalreservebankofstlouis;Federal Reserve Bank of St. Louis;https://ror.org/02skhjj30;United States;matched
Indian Institute of Management Raipur;indianinstituteofmanagementraipur;Indian Institute of Management Raipur;https://ror.org/05vqbh574;India;matched
georgemasonuniversityantoninscalialawschool;georgemasonuniversityantoninscalialawschool;George Mason University;https://ror.org/02jqj7156;United States;no_match
Ball State University - Department of Economics;ballstateuniversitydepartmentofeconomics;Ball State University;https://ror.org/00k6tx165;United States;matched
mcmasteruniversity;mcmasteruniversity;McMaster University;https://ror.org/02fa3aq29;Canada;no_match
Centre for Applied Research;centreforappliedresearch;Taskforce for Applied Research;https://ror.org/03r6vqn56;The Netherlands;matched
unswaustraliabusinessschoolschoolofeconomics;unswaustraliabusinessschoolschoolofeconomics;Kyiv School of Economics;https://ror.org/006kf9d11;Ukraine;no_match
yaleuniversityyaleprogramonfinancialstability;yaleuniversityyaleprogramonfinancialstability;Yale University;https://ror.org/03v76x132;United States;no_match
rstreetinstitute;rstreetinstitute;3C Institute;https://ror.org/03ywwzv91;United States;no_match
universityofcaliforniaberkeleydepartmentofeconomics;universityofcaliforniaberkeleydepartmentofeconomics;University of California, Berkeley;https://ror.org/01an7q238;United States;no_match
universityofmichiganatannarbor;universityofmichiganatannarbor;University of Michigan;https://ror.org/00jmfr291;United States;no_match
massachusettsinstituteoftechnologymit - Sloan School of Management;massachusettsinstituteoftechnologymitsloanschoolofmanagement;PPM School of Management;https://ror.org/01ta8v847;Indonesia;matched
National University of Singapore (NUS);nationaluniversityofsingaporenus;National University of Singapore;https://ror.org/01tgyzw49;Singapore;matched
Central European University;centraleuropeanuniversity;Central European University;https://ror.org/02zx40v98;Austria;matched
University of York;universityofyork;University of York;https://ror.org/04m01e293;United Kingdom;matched
Betterment, LLC;bettermentllc;UL Research Institutes;https://ror.org/045n75910;United States;matched
University of Western Ontario - Department of Economics;universityofwesternontariodepartmentofeconomics;Western University;https://ror.org/02grkyz14;Canada;matched
University College London - UCL School of Management;universitycollegelondonuclschoolofmanagement;University College London;https://ror.org/02jx3x895;United Kingdom;matched
Australian House of Representatives Parliament House;australianhouseofrepresentativesparliamenthouse;House of Representatives;https://ror.org/00f6d9d53;The Netherlands;matched
upwork;upwork;;;;no_match
New York University (NYU);newyorkuniversitynyu;New York University;https://ror.org/0190ak572;United States;matched
University of Indonesia (UI) - Departement of Chemical Engineering;universityofindonesiauidepartementofchemicalengineering;University of Indonesia;https://ror.org/0116zj450;Indonesia;matched
National Bureau of Economic Research (NBER);nationalbureauofeconomicresearchnber;National Bureau of Economic Research;https://ror.org/04grmx538;United States;matched
vanderbiltuniversity;vanderbiltuniversity;Vanderbilt University;https://ror.org/02vm5rt34;United States;no_match
Bank Policy Institute;bankpolicyinstitute;Global Policy Institute;https://ror.org/04mwmyd62;United States;matched
Desautels Faculty of Management, McGill University;desautelsfacultyofmanagementmcgilluniversity;McGill University;https://ror.org/01pxwe438;Canada;matched
Bundeswehr University Munich;bundeswehruniversitymunich;Ludwig-Maximilians-Universitt Mnchen;https://ror.org/05591te55;Germany;matched
instituteofruralagriculturaldevelopmentpolishacademyofsciences;instituteofruralagriculturaldevelopmentpolishacademyofsciences;Polish Academy of Sciences;https://ror.org/01dr6c206;Poland;no_match
Universit Cheikh Anta Diop (UCAD);universitcheikhantadiopucad;Cheikh Anta Diop University;https://ror.org/04je6yw13;Senegal;matched
University of Vermont Larner College of Medicine - Department of Radiology;universityofvermontlarnercollegeofmedicinedepartmentofradiology;University of Vermont;https://ror.org/0155zta11;United States;matched
University of Southampton;universityofsouthampton;University of Southampton;https://ror.org/01ryk1543;United Kingdom;matched
Bocconi University;bocconiuniversity;Bocconi University;https://ror.org/05crjpb27;Italy;matched
George Washington University - Department of Economics;georgewashingtonuniversitydepartmentofeconomics;George Washington University;https://ror.org/00y4zzh67;United States;matched
James Madison University;jamesmadisonuniversity;James Madison University;https://ror.org/028pmsz77;United States;matched
National Institute of Development Administration (NIDA);nationalinstituteofdevelopmentadministrationnida;National Institute of Development Administration;https://ror.org/010g30191;Thailand;matched
Ecole Superieure Des Sciences Commerciales D'Angers (ESSCA);ecolesuperieuredessciencescommercialesdangersessca;ESSCA School of Management;https://ror.org/04kkyet53;France;matched
